t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
165	4.802761e-03	2.021465e-03	7.966146e-02	1.905806e-02
166	4.900444e-03	2.033246e-03	8.025052e-02	1.887904e-02
167	4.996903e-03	2.043041e-03	8.082310e-02	1.869025e-02
168	5.092034e-03	2.050822e-03	8.137904e-02	1.849197e-02
169	5.185765e-03	2.056556e-03	8.191850e-02	1.828429e-02
170	5.278061e-03	2.060219e-03	8.244193e-02	1.806726e-02
171	5.368939e-03	2.061818e-03	8.295014e-02	1.784108e-02
172	5.458468e-03	2.061410e-03	8.344421e-02	1.760626e-02
173	5.546743e-03	2.059084e-03	8.392536e-02	1.736354e-02
174	5.633867e-03	2.054959e-03	8.439473e-02	1.711382e-02
175	5.719955e-03	2.049177e-03	8.485350e-02	1.685821e-02
176	5.805133e-03	2.041910e-03	8.530282e-02	1.659798e-02
177	5.889544e-03	2.033352e-03	8.574388e-02	1.633456e-02
178	5.973345e-03	2.023725e-03	8.617792e-02	1.606953e-02
179	6.056708e-03	2.013277e-03	8.660622e-02	1.580461e-02
180	6.139833e-03	2.002294e-03	8.703014e-02	1.554175e-02
181	6.222957e-03	1.991121e-03	8.745127e-02	1.528322e-02
182	6.306397e-03	1.980213e-03	8.787156e-02	1.503194e-02
183	6.390632e-03	1.970245e-03	8.829391e-02	1.479206e-02
184	6.476478e-03	1.962327e-03	8.872313e-02	1.457028e-02
185	6.565435e-03	1.958440e-03	8.916790e-02	1.437829e-02
186	6.660268e-03	1.962229e-03	8.964407e-02	1.423708e-02
187	6.765677e-03	1.980064e-03	9.017797e-02	1.418228e-02
188	6.887501e-03	2.020670e-03	9.080073e-02	1.426007e-02
189	7.028968e-03	2.090947e-03	9.152577e-02	1.450138e-02
190	7.189942e-03	2.194324e-03	9.234556e-02	1.491408e-02
191	7.370255e-03	2.334072e-03	9.325175e-02	1.550360e-02
192	7.569015e-03	2.511839e-03	9.423197e-02	1.626617e-02
193	7.783808e-03	2.726000e-03	9.526659e-02	1.718202e-02
194	8.012456e-03	2.974122e-03	9.633886e-02	1.822948e-02
195	8.253556e-03	3.254178e-03	9.743738e-02	1.939074e-02
196	8.505620e-03	3.563539e-03	9.855156e-02	2.064674e-02
197	8.766770e-03	3.898642e-03	9.967028e-02	2.197590e-02
198	9.034584e-03	4.254854e-03	1.007814e-01	2.335405e-02
