t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
124	1.203300e-03	4.529981e-04	4.909317e-02	1.004239e-02
125	1.225554e-03	4.634439e-04	4.926087e-02	1.009019e-02
126	1.248498e-03	4.739326e-04	4.943488e-02	1.013125e-02
127	1.272193e-03	4.844510e-04	4.961638e-02	1.016557e-02
128	1.296696e-03	4.949822e-04	4.980635e-02	1.019318e-02
129	1.322055e-03	5.055055e-04	5.000558e-02	1.021413e-02
130	1.348311e-03	5.159963e-04	5.021460e-02	1.022850e-02
131	1.375494e-03	5.264273e-04	5.043374e-02	1.023638e-02
132	1.403625e-03	5.367693e-04	5.066307e-02	1.023791e-02
133	1.432714e-03	5.469927e-04	5.090246e-02	1.023325e-02
134	1.462764e-03	5.570686e-04	5.115164e-02	1.022258e-02
135	1.493775e-03	5.669709e-04	5.141027e-02	1.020609e-02
136	1.525746e-03	5.766767e-04	5.167797e-02	1.018399e-02
137	1.558677e-03	5.861684e-04	5.195441e-02	1.015652e-02
138	1.592575e-03	5.954346e-04	5.223935e-02	1.012394e-02
139	1.627454e-03	6.044714e-04	5.253265e-02	1.008660e-02
140	1.663332e-03	6.132828e-04	5.283427e-02	1.004492e-02
141	1.700238e-03	6.218815e-04	5.314429e-02	9.999442e-03
142	1.738207e-03	6.302881e-04	5.346284e-02	9.950764e-03
143	1.777281e-03	6.385306e-04	5.379017e-02	9.899578e-03
144	1.817505e-03	6.466430e-04	5.412655e-02	9.846616e-03
145	1.858934e-03	6.546632e-04	5.447233e-02	9.792604e-03
146	1.901628e-03	6.626288e-04	5.482796e-02	9.738181e-03
147	1.945660e-03	6.705691e-04	5.519407e-02	9.683736e-03
148	1.991125e-03	6.784946e-04	5.557158e-02	9.629225e-03
149	2.038146e-03	6.863868e-04	5.596182e-02	9.574024e-03
150	2.086875e-03	6.941956e-04	5.636651e-02	9.516933e-03
151	2.137483e-03	7.018471e-04	5.678755e-02	9.456414e-03
152	2.190146e-03	7.092631e-04	5.722674e-02	9.390996e-03
153	2.245015e-03	7.163827e-04	5.768536e-02	9.319695e-03
154	2.302207e-03	7.231764e-04	5.816408e-02	9.242226e-03
155	2.361802e-03	7.296457e-04	5.866292e-02	9.158936e-03
156	2.423848e-03	7.358120e-04	5.918144e-02	9.070548e-03
157	2.488376e-03	7.417027e-04	5.971900e-02	8.977880e-03
158	2.555405e-03	7.473402e-04	6.027481e-02	8.881646e-03
159	2.624946e-03	7.527362e-04	6.084807e-02	8.782372e-03
160	2.697001e-03	7.578887e-04	6.143793e-02	8.680377e-03
161	2.771566e-03	7.627803e-04	6.204353e-02	8.575779e-03
162	2.848641e-03	7.673775e-04	6.266409e-02	8.468530e-03
163	2.928246e-03	7.716383e-04	6.329916e-02	8.358516e-03
164	3.010456e-03	7.755249e-04	6.394885e-02	8.245696e-03
165	3.095410e-03	7.790105e-04	6.461398e-02	8.130169e-03
166	3.183305e-03	7.820595e-04	6.529589e-02	8.012008e-03
167	3.274358e-03	7.845909e-04	6.599607e-02	7.890945e-03
168	3.368747e-03	7.864610e-04	6.671554e-02	7.766229e-03
169	3.466545e-03	7.874856e-04	6.745424e-02	7.636782e-03
170	3.567746e-03	7.875887e-04	6.821112e-02	7.502339e-03
171	3.672268e-03	7.867569e-04	6.898444e-02	7.363063e-03
172	3.779964e-03	7.849033e-04	6.977198e-02	7.218548e-03
173	3.890693e-03	7.819062e-04	7.057181e-02	7.068182e-03
174	4.004355e-03	7.776513e-04	7.138246e-02	6.911495e-03
175	4.120872e-03	7.720359e-04	7.220277e-02	6.748160e-03
176	4.240180e-03	7.649707e-04	7.303175e-02	6.577990e-03
177	4.362219e-03	7.563846e-04	7.386852e-02	6.400948e-03
178	4.486926e-03	7.462278e-04	7.471218e-02	6.217153e-03
179	4.614235e-03	7.344723e-04	7.556190e-02	6.026867e-03
180	4.744078e-03	7.211097e-04	7.641682e-02	5.830471e-03
181	4.876385e-03	7.061483e-04	7.727618e-02	5.628443e-03
182	5.011087e-03	6.896121e-04	7.813922e-02	5.421345e-03
183	5.148114e-03	6.715409e-04	7.900527e-02	5.209820e-03
184	5.287397e-03	6.519931e-04	7.987367e-02	4.994607e-03
185	5.428863e-03	6.310482e-04	8.074380e-02	4.776550e-03
186	5.572437e-03	6.088116e-04	8.161506e-02	4.556628e-03
187	5.718035e-03	5.854198e-04	8.248683e-02	4.335978e-03
188	5.865569e-03	5.610484e-04	8.335848e-02	4.115936e-03
189	6.014941e-03	5.359214e-04	8.422937e-02	3.898079e-03
190	6.166041e-03	5.103229e-04	8.509884e-02	3.684277e-03
191	6.318751e-03	4.846125e-04	8.596617e-02	3.476746e-03
192	6.472939e-03	4.592419e-04	8.683062e-02	3.278101e-03
193	6.628458e-03	4.347730e-04	8.769141e-02	3.091398e-03
194	6.785150e-03	4.118930e-04	8.854771e-02	2.920135e-03
195	6.942841e-03	3.914188e-04	8.939865e-02	2.768192e-03
196	7.101342e-03	3.742776e-04	9.024334e-02	2.639651e-03
197	7.260451e-03	3.614480e-04	9.108084e-02	2.538480e-03
198	7.419954e-03	3.538498e-04	9.191019e-02	2.468053e-03
