t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
186	2.070557e-03	1.930632e-04	4.976256e-02	2.241390e-03
187	2.097738e-03	2.084844e-04	4.995740e-02	2.365770e-03
188	2.124690e-03	2.237849e-04	5.014905e-02	2.495027e-03
189	2.151441e-03	2.387654e-04	5.033810e-02	2.625318e-03
190	2.178033e-03	2.533117e-04	5.052528e-02	2.754077e-03
191	2.204528e-03	2.673834e-04	5.071147e-02	2.879842e-03
192	2.230999e-03	2.809958e-04	5.089762e-02	3.001990e-03
193	2.257523e-03	2.941955e-04	5.108464e-02	3.120408e-03
194	2.284162e-03	3.070334e-04	5.127326e-02	3.235160e-03
195	2.310957e-03	3.195429e-04	5.146395e-02	3.346226e-03
196	2.337918e-03	3.317273e-04	5.165684e-02	3.453363e-03
197	2.365028e-03	3.435577e-04	5.185177e-02	3.556083e-03
198	2.392246e-03	3.549780e-04	5.204832e-02	3.653702e-03
