t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
84	2.725159e-03	4.757462e-04	8.987162e-02	7.151007e-03
85	2.768644e-03	4.590091e-04	9.050577e-02	6.918779e-03
86	2.809992e-03	4.419368e-04	9.107138e-02	6.718312e-03
87	2.849068e-03	4.246874e-04	9.156721e-02	6.552286e-03
88	2.885730e-03	4.074517e-04	9.199208e-02	6.422887e-03
89	2.919838e-03	3.904627e-04	9.234496e-02	6.331759e-03
90	2.951253e-03	3.740041e-04	9.262502e-02	6.279914e-03
91	2.979846e-03	3.584135e-04	9.283170e-02	6.267635e-03
92	3.005504e-03	3.440811e-04	9.296480e-02	6.294399e-03
93	3.028130e-03	3.314424e-04	9.302446e-02	6.358918e-03
94	3.047638e-03	3.209649e-04	9.301113e-02	6.459309e-03
95	3.063957e-03	3.131265e-04	9.292545e-02	6.593345e-03
96	3.077022e-03	3.083783e-04	9.276828e-02	6.758591e-03
97	3.086788e-03	3.070898e-04	9.254077e-02	6.952406e-03
98	3.093236e-03	3.094921e-04	9.224439e-02	7.171877e-03
99	3.096368e-03	3.156388e-04	9.188100e-02	7.413825e-03
100	3.096211e-03	3.254000e-04	9.145275e-02	7.674884e-03
101	3.092812e-03	3.384886e-04	9.096198e-02	7.951619e-03
102	3.086230e-03	3.545050e-04	9.041122e-02	8.240647e-03
103	3.076538e-03	3.729844e-04	8.980312e-02	8.538712e-03
104	3.063825e-03	3.934321e-04	8.914049e-02	8.842644e-03
105	3.048190e-03	4.153409e-04	8.842627e-02	9.149170e-03
106	3.029742e-03	4.381929e-04	8.766348e-02	9.454597e-03
107	3.008586e-03	4.614543e-04	8.685507e-02	9.754488e-03
108	2.984805e-03	4.845769e-04	8.600371e-02	1.004352e-02
109	2.958449e-03	5.070178e-04	8.511158e-02	1.031576e-02
110	2.929520e-03	5.282820e-04	8.418014e-02	1.056529e-02
111	2.897970e-03	5.479728e-04	8.321007e-02	1.078715e-02
112	2.863708e-03	5.658196e-04	8.220132e-02	1.097790e-02
113	2.826625e-03	5.816567e-04	8.115346e-02	1.113538e-02
114	2.786646e-03	5.953656e-04	8.006639e-02	1.125787e-02
115	2.743811e-03	6.068431e-04	7.894169e-02	1.134393e-02
116	2.698402e-03	6.160154e-04	7.778446e-02	1.139309e-02
117	2.651009e-03	6.228312e-04	7.660433e-02	1.140650e-02
118	2.602420e-03	6.272013e-04	7.541398e-02	1.138576e-02
119	2.553396e-03	6.289571e-04	7.422581e-02	1.133142e-02
120	2.504588e-03	6.279078e-04	7.305056e-02	1.124297e-02
121	2.456620e-03	6.239346e-04	7.189844e-02	1.112027e-02
122	2.410133e-03	6.170540e-04	7.077969e-02	1.096449e-02
123	2.365732e-03	6.074337e-04	6.970368e-02	1.077827e-02
124	2.323899e-03	5.953722e-04	6.867766e-02	1.056530e-02
125	2.284938e-03	5.812768e-04	6.770587e-02	1.032971e-02
126	2.249085e-03	5.656617e-04	6.679119e-02	1.007646e-02
127	2.216727e-03	5.491337e-04	6.593862e-02	9.812093e-03
128	2.188401e-03	5.323374e-04	6.515533e-02	9.544273e-03
129	2.164612e-03	5.158628e-04	6.444798e-02	9.280203e-03
130	2.145744e-03	5.001525e-04	6.382157e-02	9.025501e-03
131	2.132069e-03	4.854622e-04	6.327944e-02	8.783852e-03
132	2.123747e-03	4.718953e-04	6.282328e-02	8.557195e-03
133	2.120847e-03	4.594745e-04	6.245317e-02	8.346293e-03
134	2.123370e-03	4.482080e-04	6.216799e-02	8.151375e-03
135	2.131289e-03	4.381245e-04	6.196581e-02	7.972511e-03
136	2.144569e-03	4.292736e-04	6.184432e-02	7.809578e-03
137	2.163173e-03	4.217009e-04	6.180103e-02	7.661975e-03
138	2.187064e-03	4.154182e-04	6.183328e-02	7.528402e-03
139	2.216205e-03	4.103864e-04	6.193826e-02	7.406895e-03
140	2.250557e-03	4.065182e-04	6.211314e-02	7.295100e-03
141	2.290091e-03	4.036949e-04	6.235513e-02	7.190658e-03
142	2.334795e-03	4.017897e-04	6.266157e-02	7.091534e-03
143	2.384679e-03	4.006894e-04	6.303004e-02	6.996248e-03
144	2.439788e-03	4.003104e-04	6.345847e-02	6.903978e-03
145	2.500207e-03	4.006063e-04	6.394522e-02	6.814544e-03
146	2.566061e-03	4.015627e-04	6.448905e-02	6.728245e-03
147	2.637499e-03	4.031796e-04	6.508894e-02	6.645584e-03
148	2.714674e-03	4.054506e-04	6.574378e-02	6.566987e-03
149	2.797704e-03	4.083443e-04	6.645202e-02	6.492592e-03
150	2.886646e-03	4.117932e-04	6.721138e-02	6.422133e-03
151	2.981478e-03	4.156905e-04	6.801869e-02	6.354896e-03
152	3.082084e-03	4.198967e-04	6.886992e-02	6.289794e-03
153	3.188252e-03	4.242599e-04	6.976014e-02	6.225569e-03
154	3.299677e-03	4.286451e-04	7.068376e-02	6.161061e-03
155	3.415982e-03	4.329649e-04	7.163477e-02	6.095484e-03
156	3.536755e-03	4.372123e-04	7.260720e-02	6.028679e-03
157	3.661590e-03	4.414908e-04	7.359558e-02	5.961350e-03
158	3.790135e-03	4.460406e-04	7.459531e-02	5.895249e-03
159	3.922135e-03	4.512542e-04	7.560308e-02	5.833276e-03
160	4.057468e-03	4.576718e-04	7.661704e-02	5.779406e-03
161	4.196096e-03	4.659350e-04	7.763626e-02	5.738282e-03
162	4.337936e-03	4.766859e-04	7.865946e-02	5.714393e-03
163	4.482775e-03	4.904672e-04	7.968438e-02	5.711381e-03
164	4.630368e-03	5.077067e-04	8.070864e-02	5.732094e-03
165	4.780593e-03	5.287772e-04	8.173112e-02	5.779109e-03
166	4.933516e-03	5.540509e-04	8.275236e-02	5.855096e-03
167	5.089390e-03	5.839370e-04	8.377431e-02	5.962956e-03
168	5.248908e-03	6.191996e-04	8.480222e-02	6.107805e-03
169	5.414334e-03	6.622081e-04	8.585269e-02	6.305096e-03
170	5.592323e-03	7.202671e-04	8.697303e-02	6.601918e-03
171	5.799891e-03	8.135263e-04	8.827948e-02	7.125511e-03
172	6.078637e-03	9.915671e-04	9.004231e-02	8.179470e-03
173	6.477521e-03	1.298402e-03	9.253878e-02	1.000170e-02
174	7.005809e-03	1.730087e-03	9.573163e-02	1.249009e-02
175	7.652496e-03	2.277376e-03	9.944163e-02	1.548886e-02
176	8.400641e-03	2.919871e-03	1.034853e-01	1.880286e-02
177	9.216533e-03	3.615964e-03	1.076345e-01	2.217645e-02
178	1.007693e-02	4.340445e-03	1.117605e-01	2.548297e-02
179	1.096781e-02	5.086766e-03	1.157983e-01	2.869247e-02
180	1.185477e-02	5.830389e-03	1.196068e-01	3.169733e-02
181	1.272413e-02	6.558248e-03	1.231618e-01	3.446589e-02
182	1.357819e-02	7.270534e-03	1.265063e-01	3.702661e-02
183	1.441848e-02	7.967113e-03	1.296722e-01	3.940132e-02
184	1.524414e-02	8.645766e-03	1.326773e-01	4.160036e-02
185	1.605337e-02	9.303587e-03	1.355326e-01	4.362958e-02
186	1.684656e-02	9.940171e-03	1.382544e-01	4.550190e-02
187	1.762482e-02	1.055607e-02	1.408591e-01	4.723129e-02
188	1.838812e-02	1.115073e-02	1.433570e-01	4.882603e-02
189	1.913558e-02	1.172242e-02	1.457549e-01	5.028927e-02
190	1.986624e-02	1.226863e-02	1.480593e-01	5.162060e-02
191	2.057909e-02	1.278559e-02	1.502774e-01	5.281454e-02
192	2.127290e-02	1.326759e-02	1.524174e-01	5.385841e-02
193	2.195088e-02	1.371189e-02	1.545017e-01	5.474699e-02
194	2.262311e-02	1.412189e-02	1.565719e-01	5.549176e-02
195	2.329714e-02	1.449775e-02	1.586594e-01	5.609589e-02
196	2.397931e-02	1.483742e-02	1.607900e-01	5.655803e-02
197	2.467810e-02	1.513790e-02	1.629963e-01	5.687518e-02
198	2.540509e-02	1.539549e-02	1.653190e-01	5.704512e-02
