t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
123	2.276147e-04	1.223853e-04	2.436562e-02	5.685276e-03
124	2.331265e-04	1.369035e-04	2.434581e-02	6.283155e-03
125	2.398724e-04	1.514558e-04	2.439305e-02	6.803510e-03
126	2.479131e-04	1.659683e-04	2.451501e-02	7.239798e-03
127	2.572795e-04	1.804168e-04	2.471275e-02	7.598039e-03
128	2.679726e-04	1.948085e-04	2.498082e-02	7.894333e-03
129	2.799641e-04	2.091623e-04	2.530938e-02	8.149119e-03
130	2.932017e-04	2.234896e-04	2.568721e-02	8.380783e-03
131	3.076216e-04	2.377805e-04	2.610443e-02	8.601340e-03
132	3.231669e-04	2.519967e-04	2.655416e-02	8.815358e-03
133	3.398015e-04	2.660770e-04	2.703270e-02	9.021591e-03
134	3.575110e-04	2.799478e-04	2.753863e-02	9.215721e-03
135	3.762924e-04	2.935280e-04	2.807148e-02	9.392493e-03
136	3.961324e-04	3.067164e-04	2.863055e-02	9.546542e-03
137	4.169810e-04	3.193692e-04	2.921393e-02	9.672440e-03
138	4.387373e-04	3.312913e-04	2.981803e-02	9.764804e-03
139	4.612615e-04	3.422620e-04	3.043805e-02	9.819011e-03
140	4.843987e-04	3.520824e-04	3.106854e-02	9.832254e-03
141	5.079833e-04	3.606098e-04	3.170331e-02	9.804295e-03
142	5.318227e-04	3.677724e-04	3.233489e-02	9.737658e-03
143	5.556872e-04	3.735689e-04	3.295454e-02	9.637135e-03
144	5.793406e-04	3.780496e-04	3.355389e-02	9.508377e-03
145	6.025999e-04	3.812838e-04	3.412722e-02	9.356350e-03
146	6.253702e-04	3.833401e-04	3.467235e-02	9.184839e-03
147	6.476353e-04	3.842851e-04	3.518981e-02	8.996781e-03
148	6.694316e-04	3.841840e-04	3.568169e-02	8.794447e-03
149	6.908360e-04	3.830933e-04	3.615121e-02	8.579267e-03
150	7.119527e-04	3.810579e-04	3.660223e-02	8.352013e-03
151	7.328883e-04	3.781231e-04	3.703833e-02	8.113442e-03
152	7.537366e-04	3.743426e-04	3.746235e-02	7.864726e-03
153	7.745790e-04	3.697787e-04	3.787644e-02	7.607611e-03
154	7.954889e-04	3.645029e-04	3.828228e-02	7.344528e-03
155	8.165337e-04	3.585984e-04	3.868117e-02	7.078680e-03
156	8.377757e-04	3.521635e-04	3.907407e-02	6.814044e-03
157	8.592708e-04	3.453135e-04	3.946171e-02	6.555269e-03
158	8.810659e-04	3.381807e-04	3.984455e-02	6.307454e-03
159	9.031971e-04	3.309119e-04	4.022282e-02	6.075852e-03
160	9.256861e-04	3.236647e-04	4.059651e-02	5.865542e-03
161	9.485386e-04	3.166028e-04	4.096539e-02	5.681085e-03
162	9.717430e-04	3.098908e-04	4.132901e-02	5.526214e-03
163	9.952707e-04	3.036889e-04	4.168672e-02	5.403566e-03
164	1.019078e-03	2.981476e-04	4.203772e-02	5.314489e-03
165	1.043106e-03	2.934019e-04	4.238110e-02	5.258971e-03
166	1.067289e-03	2.895661e-04	4.271593e-02	5.235698e-03
167	1.091554e-03	2.867305e-04	4.304131e-02	5.242276e-03
