t_index	avg_L2_error	avg_relative_error
268	4.716468e-01	9.726058e-02
269	4.755995e-01	9.773895e-02
270	4.795349e-01	9.821278e-02
271	4.835048e-01	9.869332e-02
272	4.875181e-01	9.917645e-02
273	4.915248e-01	9.965636e-02
274	4.955481e-01	1.001412e-01
275	4.995346e-01	1.006222e-01
276	5.034886e-01	1.010998e-01
277	5.074878e-01	1.015829e-01
278	5.115251e-01	1.020645e-01
279	5.155944e-01	1.025503e-01
280	5.196877e-01	1.030411e-01
281	5.237718e-01	1.035253e-01
282	5.278603e-01	1.040123e-01
283	5.319697e-01	1.045030e-01
284	5.360668e-01	1.049896e-01
285	5.401887e-01	1.054799e-01
286	5.442978e-01	1.059693e-01
287	5.483850e-01	1.064505e-01
288	5.525153e-01	1.069387e-01
289	5.566428e-01	1.074268e-01
290	5.607152e-01	1.079068e-01
291	5.647872e-01	1.083885e-01
292	5.688351e-01	1.088679e-01
293	5.728707e-01	1.093451e-01
294	5.769197e-01	1.098268e-01
295	5.809134e-01	1.102971e-01
296	5.849115e-01	1.107671e-01
297	5.889338e-01	1.112444e-01
298	5.928993e-01	1.117122e-01
299	5.968542e-01	1.121813e-01
300	6.007927e-01	1.126506e-01
301	6.047054e-01	1.131101e-01
302	6.086204e-01	1.135746e-01
303	6.124692e-01	1.140344e-01
304	6.162331e-01	1.144803e-01
305	6.200114e-01	1.149338e-01
306	6.237928e-01	1.153851e-01
307	6.275227e-01	1.158307e-01
308	6.312049e-01	1.162776e-01
309	6.347941e-01	1.167090e-01
310	6.383729e-01	1.171411e-01
311	6.419734e-01	1.175812e-01
312	6.454551e-01	1.180039e-01
313	6.489241e-01	1.184276e-01
314	6.524386e-01	1.188557e-01
315	6.559092e-01	1.192741e-01
316	6.593836e-01	1.197012e-01
317	6.628278e-01	1.201240e-01
318	6.662138e-01	1.205367e-01
319	6.696302e-01	1.209598e-01
320	6.730001e-01	1.213726e-01
321	6.763664e-01	1.217810e-01
322	6.798073e-01	1.222037e-01
323	6.831769e-01	1.226134e-01
324	6.864755e-01	1.230133e-01
325	6.898151e-01	1.234226e-01
326	6.931620e-01	1.238254e-01
327	6.965325e-01	1.242325e-01
328	6.999229e-01	1.246454e-01
329	7.032424e-01	1.250416e-01
330	7.066049e-01	1.254442e-01
331	7.100280e-01	1.258574e-01
332	7.134155e-01	1.262572e-01
333	7.168512e-01	1.266654e-01
334	7.203269e-01	1.270789e-01
335	7.237594e-01	1.274763e-01
336	7.272586e-01	1.278845e-01
337	7.308486e-01	1.283049e-01
338	7.344079e-01	1.287103e-01
339	7.380317e-01	1.291248e-01
340	7.416890e-01	1.295451e-01
341	7.452693e-01	1.299471e-01
342	7.489611e-01	1.303647e-01
343	7.527554e-01	1.307950e-01
344	7.564561e-01	1.312051e-01
