t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
150	3.677064e-03	1.133270e-03	7.491316e-02	1.435794e-02
151	3.601683e-03	1.112058e-03	7.380038e-02	1.414487e-02
152	3.526030e-03	1.090470e-03	7.269105e-02	1.393001e-02
153	3.450228e-03	1.068546e-03	7.158598e-02	1.371346e-02
154	3.374395e-03	1.046321e-03	7.048594e-02	1.349532e-02
155	3.298645e-03	1.023835e-03	6.939167e-02	1.327568e-02
156	3.223089e-03	1.001124e-03	6.830389e-02	1.305464e-02
157	3.147832e-03	9.782249e-04	6.722331e-02	1.283230e-02
158	3.072977e-03	9.551748e-04	6.615058e-02	1.260874e-02
159	2.998622e-03	9.320087e-04	6.508635e-02	1.238405e-02
160	2.924861e-03	9.087611e-04	6.403128e-02	1.215832e-02
161	2.851784e-03	8.854647e-04	6.298597e-02	1.193160e-02
162	2.779480e-03	8.621505e-04	6.195108e-02	1.170395e-02
163	2.708037e-03	8.388466e-04	6.092727e-02	1.147538e-02
164	2.637541e-03	8.155766e-04	5.991526e-02	1.124582e-02
165	2.568073e-03	7.923587e-04	5.891572e-02	1.101517e-02
166	2.499692e-03	7.692151e-04	5.792911e-02	1.078340e-02
167	2.432437e-03	7.461873e-04	5.695562e-02	1.055085e-02
168	2.366357e-03	7.233199e-04	5.599557e-02	1.031789e-02
169	2.301512e-03	7.006405e-04	5.504951e-02	1.008463e-02
170	2.237957e-03	6.781694e-04	5.411799e-02	9.851090e-03
171	2.175729e-03	6.559247e-04	5.320134e-02	9.617287e-03
172	2.114855e-03	6.339234e-04	5.229982e-02	9.383243e-03
173	2.055367e-03	6.121844e-04	5.141378e-02	9.149025e-03
174	1.997298e-03	5.907273e-04	5.054362e-02	8.914725e-03
175	1.940678e-03	5.695705e-04	4.968970e-02	8.680444e-03
176	1.885533e-03	5.487321e-04	4.885240e-02	8.446291e-03
177	1.831885e-03	5.282299e-04	4.803207e-02	8.212395e-03
178	1.779756e-03	5.080828e-04	4.722908e-02	7.978915e-03
179	1.729166e-03	4.883096e-04	4.644379e-02	7.746035e-03
180	1.680127e-03	4.689241e-04	4.567652e-02	7.513899e-03
181	1.632636e-03	4.499283e-04	4.492743e-02	7.282528e-03
182	1.586686e-03	4.313202e-04	4.419660e-02	7.051908e-03
183	1.542274e-03	4.131063e-04	4.348423e-02	6.822146e-03
184	1.499401e-03	3.952969e-04	4.279056e-02	6.593413e-03
185	1.458067e-03	3.779006e-04	4.211580e-02	6.365883e-03
186	1.418264e-03	3.609242e-04	4.146015e-02	6.139725e-03
187	1.379984e-03	3.443733e-04	4.082376e-02	5.915113e-03
188	1.343215e-03	3.282525e-04	4.020678e-02	5.692228e-03
189	1.307947e-03	3.125661e-04	3.960933e-02	5.471263e-03
190	1.274162e-03	2.973175e-04	3.903151e-02	5.252420e-03
191	1.241846e-03	2.825098e-04	3.847341e-02	5.035912e-03
192	1.210979e-03	2.681456e-04	3.793510e-02	4.821962e-03
193	1.181542e-03	2.542271e-04	3.741662e-02	4.610804e-03
194	1.153515e-03	2.407565e-04	3.691800e-02	4.402683e-03
195	1.126874e-03	2.277355e-04	3.643925e-02	4.197854e-03
196	1.101597e-03	2.151658e-04	3.598035e-02	3.996580e-03
197	1.077659e-03	2.030491e-04	3.554127e-02	3.799137e-03
198	1.055035e-03	1.913874e-04	3.512194e-02	3.605812e-03
